Date,IntZone,CA,Positive7Day,Positive7DayQF,DT,Days from 2020-03-01
20220410,S02002039,S12000018,25.0,,2022-04-10,770
20220410,S02002040,S12000018,56.0,,2022-04-10,770
20220410,S02002041,S12000018,28.0,,2022-04-10,770
20220410,S02002042,S12000018,53.0,,2022-04-10,770
20220410,S02002043,S12000018,49.0,,2022-04-10,770
20220410,S02002044,S12000018,45.0,,2022-04-10,770
20220410,S02002045,S12000018,27.0,,2022-04-10,770
20220410,S02002046,S12000018,38.0,,2022-04-10,770
20220410,S02002047,S12000018,57.0,,2022-04-10,770
20220410,S02002048,S12000018,41.0,,2022-04-10,770
20220410,S02002049,S12000018,37.0,,2022-04-10,770
20220410,S02002050,S12000018,33.0,,2022-04-10,770
20220410,S02002051,S12000019,27.0,,2022-04-10,770
20220410,S02002052,S12000019,42.0,,2022-04-10,770
20220410,S02002053,S12000019,17.0,,2022-04-10,770
20220410,S02002054,S12000019,9.0,,2022-04-10,770
20220410,S02002055,S12000019,27.0,,2022-04-10,770
20220410,S02002056,S12000019,37.0,,2022-04-10,770
20220410,S02002057,S12000019,31.0,,2022-04-10,770
20220410,S02002058,S12000019,22.0,,2022-04-10,770
20220410,S02002059,S12000019,28.0,,2022-04-10,770
20220410,S02002060,S12000019,51.0,,2022-04-10,770
20220410,S02002061,S12000019,34.0,,2022-04-10,770
20220410,S02002062,S12000019,75.0,,2022-04-10,770
20220410,S02002063,S12000019,46.0,,2022-04-10,770
20220410,S02002064,S12000019,37.0,,2022-04-10,770
20220410,S02002065,S12000019,31.0,,2022-04-10,770
20220410,S02002066,S12000019,15.0,,2022-04-10,770
20220410,S02002067,S12000019,56.0,,2022-04-10,770
20220410,S02002068,S12000019,20.0,,2022-04-10,770
20220410,S02002069,S12000019,26.0,,2022-04-10,770
20220410,S02002070,S12000019,40.0,,2022-04-10,770
20220410,S02002071,S12000019,19.0,,2022-04-10,770
20220410,S02002072,S12000019,19.0,,2022-04-10,770
20220410,S02002073,S12000020,15.0,,2022-04-10,770
20220410,S02002074,S12000020,13.0,,2022-04-10,770
20220410,S02002075,S12000020,12.0,,2022-04-10,770
20220410,S02002076,S12000020,18.0,,2022-04-10,770
20220410,S02002077,S12000020,26.0,,2022-04-10,770
20220410,S02002078,S12000020,21.0,,2022-04-10,770
20220410,S02002079,S12000020,23.0,,2022-04-10,770
20220410,S02002080,S12000020,20.0,,2022-04-10,770
20220410,S02002081,S12000020,29.0,,2022-04-10,770
20220410,S02002082,S12000020,65.0,,2022-04-10,770
20220410,S02002083,S12000020,39.0,,2022-04-10,770
20220410,S02002084,S12000020,32.0,,2022-04-10,770
20220410,S02002085,S12000020,22.0,,2022-04-10,770
20220410,S02002086,S12000020,23.0,,2022-04-10,770
20220410,S02002087,S12000020,37.0,,2022-04-10,770
20220410,S02002088,S12000020,19.0,,2022-04-10,770
20220410,S02002089,S12000020,31.0,,2022-04-10,770
20220410,S02002090,S12000020,21.0,,2022-04-10,770
20220410,S02002091,S12000020,41.0,,2022-04-10,770
20220410,S02002092,S12000020,18.0,,2022-04-10,770
20220410,S02002093,S12000020,46.0,,2022-04-10,770
20220410,S02002094,S12000020,27.0,,2022-04-10,770
20220410,S02002095,S12000020,33.0,,2022-04-10,770
20220410,S02002096,S12000020,34.0,,2022-04-10,770
20220410,S02002097,S12000021,37.0,,2022-04-10,770
20220410,S02002098,S12000021,20.0,,2022-04-10,770
20220410,S02002099,S12000021,28.0,,2022-04-10,770
20220410,S02002100,S12000021,28.0,,2022-04-10,770
20220410,S02002101,S12000021,17.0,,2022-04-10,770
20220410,S02002102,S12000021,10.0,,2022-04-10,770
20220410,S02002103,S12000021,41.0,,2022-04-10,770
20220410,S02002104,S12000021,29.0,,2022-04-10,770
20220410,S02002105,S12000021,18.0,,2022-04-10,770
20220410,S02002106,S12000021,23.0,,2022-04-10,770
20220410,S02002107,S12000021,20.0,,2022-04-10,770
20220410,S02002108,S12000021,11.0,,2022-04-10,770
20220410,S02002109,S12000021,18.0,,2022-04-10,770
20220410,S02002110,S12000021,19.0,,2022-04-10,770
20220410,S02002111,S12000021,23.0,,2022-04-10,770
20220410,S02002112,S12000021,21.0,,2022-04-10,770
20220410,S02002113,S12000021,19.0,,2022-04-10,770
20220410,S02002114,S12000021,30.0,,2022-04-10,770
20220410,S02002115,S12000021,34.0,,2022-04-10,770
20220410,S02002116,S12000021,58.0,,2022-04-10,770
20220410,S02002117,S12000021,15.0,,2022-04-10,770
20220410,S02002118,S12000021,32.0,,2022-04-10,770
20220410,S02002119,S12000021,38.0,,2022-04-10,770
20220410,S02002120,S12000021,20.0,,2022-04-10,770
20220410,S02002121,S12000021,33.0,,2022-04-10,770
20220410,S02002122,S12000021,23.0,,2022-04-10,770
20220410,S02002123,S12000021,17.0,,2022-04-10,770
20220410,S02002124,S12000021,16.0,,2022-04-10,770
20220410,S02002125,S12000021,42.0,,2022-04-10,770
20220410,S02002126,S12000021,36.0,,2022-04-10,770
20220410,S02002127,S12000021,21.0,,2022-04-10,770
20220410,S02002128,S12000021,26.0,,2022-04-10,770
20220410,S02002129,S12000021,35.0,,2022-04-10,770
20220410,S02002130,S12000021,28.0,,2022-04-10,770
20220410,S02002131,S12000021,16.0,,2022-04-10,770
20220410,S02002132,S12000021,19.0,,2022-04-10,770
20220410,S02002133,S12000021,19.0,,2022-04-10,770
20220410,S02002134,S12000021,15.0,,2022-04-10,770
20220410,S02002135,S12000050,14.0,,2022-04-10,770
20220410,S02002136,S12000050,18.0,,2022-04-10,770
20220410,S02002137,S12000050,23.0,,2022-04-10,770
20220410,S02002138,S12000050,57.0,,2022-04-10,770
20220410,S02002139,S12000050,19.0,,2022-04-10,770
20220410,S02002140,S12000050,28.0,,2022-04-10,770
20220410,S02002141,S12000050,33.0,,2022-04-10,770
20220410,S02002142,S12000050,52.0,,2022-04-10,770
20220410,S02002143,S12000050,23.0,,2022-04-10,770
20220410,S02002144,S12000050,16.0,,2022-04-10,770
20220410,S02002145,S12000050,34.0,,2022-04-10,770
20220410,S02002146,S12000050,28.0,,2022-04-10,770
20220410,S02002147,S12000050,19.0,,2022-04-10,770
20220410,S02002148,S12000050,9.0,,2022-04-10,770
20220410,S02002149,S12000050,52.0,,2022-04-10,770
20220410,S02002150,S12000050,46.0,,2022-04-10,770
20220410,S02002151,S12000050,19.0,,2022-04-10,770
20220410,S02002152,S12000050,24.0,,2022-04-10,770
20220410,S02002153,S12000050,23.0,,2022-04-10,770
20220410,S02002154,S12000050,35.0,,2022-04-10,770
20220410,S02002155,S12000050,23.0,,2022-04-10,770
20220410,S02002156,S12000050,31.0,,2022-04-10,770
20220410,S02002157,S12000050,39.0,,2022-04-10,770
20220410,S02002158,S12000050,19.0,,2022-04-10,770
20220410,S02002159,S12000050,42.0,,2022-04-10,770
20220410,S02002160,S12000050,22.0,,2022-04-10,770
20220410,S02002161,S12000050,38.0,,2022-04-10,770
20220410,S02002162,S12000050,27.0,,2022-04-10,770
20220410,S02002163,S12000050,26.0,,2022-04-10,770
20220410,S02002164,S12000050,11.0,,2022-04-10,770
20220410,S02002165,S12000050,28.0,,2022-04-10,770
20220410,S02002166,S12000050,27.0,,2022-04-10,770
20220410,S02002167,S12000050,46.0,,2022-04-10,770
20220410,S02002168,S12000050,32.0,,2022-04-10,770
20220410,S02002169,S12000050,41.0,,2022-04-10,770
20220410,S02002170,S12000050,29.0,,2022-04-10,770
20220410,S02002171,S12000050,23.0,,2022-04-10,770
20220410,S02002172,S12000050,17.0,,2022-04-10,770
20220410,S02002173,S12000050,28.0,,2022-04-10,770
20220410,S02002174,S12000050,24.0,,2022-04-10,770
20220410,S02002175,S12000050,15.0,,2022-04-10,770
20220410,S02002176,S12000050,24.0,,2022-04-10,770
20220410,S02002177,S12000050,24.0,,2022-04-10,770
20220410,S02002178,S12000050,51.0,,2022-04-10,770
20220410,S02002179,S12000050,23.0,,2022-04-10,770
20220410,S02002180,S12000050,20.0,,2022-04-10,770
20220410,S02002181,S12000050,25.0,,2022-04-10,770
20220410,S02002182,S12000050,29.0,,2022-04-10,770
20220410,S02002183,S12000050,19.0,,2022-04-10,770
20220410,S02002184,S12000050,18.0,,2022-04-10,770
20220410,S02002185,S12000050,38.0,,2022-04-10,770
20220410,S02002186,S12000050,29.0,,2022-04-10,770
20220410,S02002187,S12000050,35.0,,2022-04-10,770
20220410,S02002188,S12000050,26.0,,2022-04-10,770
20220410,S02002189,S12000050,32.0,,2022-04-10,770
20220410,S02002190,S12000050,25.0,,2022-04-10,770
20220410,S02002191,S12000050,25.0,,2022-04-10,770
20220410,S02002192,S12000050,58.0,,2022-04-10,770
20220410,S02002193,S12000050,34.0,,2022-04-10,770
20220410,S02002194,S12000050,31.0,,2022-04-10,770
20220410,S02002195,S12000050,21.0,,2022-04-10,770
20220410,S02002196,S12000050,17.0,,2022-04-10,770
20220410,S02002197,S12000050,18.0,,2022-04-10,770
20220410,S02002198,S12000050,41.0,,2022-04-10,770
20220410,S02002199,S12000050,37.0,,2022-04-10,770
20220410,S02002200,S12000050,34.0,,2022-04-10,770
20220410,S02002201,S12000050,26.0,,2022-04-10,770
20220410,S02002202,S12000050,35.0,,2022-04-10,770
20220410,S02002203,S12000050,40.0,,2022-04-10,770
20220410,S02002204,S12000050,37.0,,2022-04-10,770
20220410,S02002205,S12000050,35.0,,2022-04-10,770
20220410,S02002206,S12000050,17.0,,2022-04-10,770
20220410,S02002207,S12000050,36.0,,2022-04-10,770
20220410,S02002208,S12000050,33.0,,2022-04-10,770
20220410,S02002209,S12000050,32.0,,2022-04-10,770
20220410,S02002210,S12000050,76.0,,2022-04-10,770
20220410,S02002211,S12000050,27.0,,2022-04-10,770
20220410,S02002212,S12000050,39.0,,2022-04-10,770
20220410,S02002213,S12000023,19.0,,2022-04-10,770
20220410,S02002214,S12000023,14.0,,2022-04-10,770
20220410,S02002215,S12000023,31.0,,2022-04-10,770
20220410,S02002216,S12000023,27.0,,2022-04-10,770
20220410,S02002217,S12000023,9.0,,2022-04-10,770
20220410,S02002218,S12000023,40.0,,2022-04-10,770
20220410,S02002219,S12000048,34.0,,2022-04-10,770
20220410,S02002220,S12000048,41.0,,2022-04-10,770
20220410,S02002221,S12000048,28.0,,2022-04-10,770
20220410,S02002222,S12000048,24.0,,2022-04-10,770
20220410,S02002223,S12000048,35.0,,2022-04-10,770
20220410,S02002224,S12000048,28.0,,2022-04-10,770
20220410,S02002225,S12000048,25.0,,2022-04-10,770
20220410,S02002226,S12000048,33.0,,2022-04-10,770
20220410,S02002227,S12000048,30.0,,2022-04-10,770
20220410,S02002228,S12000048,32.0,,2022-04-10,770
20220410,S02002229,S12000048,43.0,,2022-04-10,770
20220410,S02002230,S12000048,25.0,,2022-04-10,770
20220410,S02002231,S12000048,40.0,,2022-04-10,770
20220410,S02002232,S12000048,24.0,,2022-04-10,770
20220410,S02002233,S12000048,26.0,,2022-04-10,770
20220410,S02002234,S12000048,33.0,,2022-04-10,770
20220410,S02002235,S12000048,25.0,,2022-04-10,770
20220410,S02002236,S12000048,16.0,,2022-04-10,770
20220410,S02002237,S12000048,27.0,,2022-04-10,770
20220410,S02002238,S12000048,12.0,,2022-04-10,770
20220410,S02002239,S12000048,19.0,,2022-04-10,770
20220410,S02002240,S12000048,41.0,,2022-04-10,770
20220410,S02002241,S12000048,40.0,,2022-04-10,770
20220410,S02002242,S12000048,30.0,,2022-04-10,770
20220410,S02002243,S12000048,13.0,,2022-04-10,770
20220410,S02002244,S12000048,39.0,,2022-04-10,770
20220410,S02002245,S12000048,33.0,,2022-04-10,770
20220410,S02002246,S12000048,21.0,,2022-04-10,770
20220410,S02002247,S12000048,20.0,,2022-04-10,770
20220410,S02002248,S12000048,22.0,,2022-04-10,770
20220410,S02002249,S12000048,22.0,,2022-04-10,770
20220410,S02002250,S12000048,23.0,,2022-04-10,770
20220410,S02002251,S12000048,27.0,,2022-04-10,770
20220410,S02002252,S12000048,15.0,,2022-04-10,770
20220410,S02002253,S12000048,13.0,,2022-04-10,770
20220410,S02002254,S12000038,22.0,,2022-04-10,770
20220410,S02002255,S12000038,23.0,,2022-04-10,770
20220410,S02002256,S12000038,45.0,,2022-04-10,770
20220410,S02002257,S12000038,20.0,,2022-04-10,770
20220410,S02002258,S12000038,58.0,,2022-04-10,770
20220410,S02002259,S12000038,21.0,,2022-04-10,770
20220410,S02002260,S12000038,16.0,,2022-04-10,770
20220410,S02002261,S12000038,31.0,,2022-04-10,770
20220410,S02002262,S12000038,45.0,,2022-04-10,770
20220410,S02002263,S12000038,26.0,,2022-04-10,770
20220410,S02002264,S12000038,28.0,,2022-04-10,770
20220410,S02002265,S12000038,39.0,,2022-04-10,770
20220410,S02002266,S12000038,42.0,,2022-04-10,770
20220410,S02002267,S12000038,37.0,,2022-04-10,770
20220410,S02002268,S12000038,26.0,,2022-04-10,770
20220410,S02002269,S12000038,21.0,,2022-04-10,770
20220410,S02002270,S12000038,25.0,,2022-04-10,770
20220410,S02002271,S12000038,35.0,,2022-04-10,770
20220410,S02002272,S12000038,32.0,,2022-04-10,770
20220410,S02002273,S12000038,27.0,,2022-04-10,770
20220410,S02002274,S12000038,55.0,,2022-04-10,770
20220410,S02002275,S12000038,38.0,,2022-04-10,770
20220410,S02002276,S12000038,22.0,,2022-04-10,770
20220410,S02002277,S12000038,30.0,,2022-04-10,770
20220410,S02002278,S12000038,40.0,,2022-04-10,770
20220410,S02002279,S12000038,47.0,,2022-04-10,770
20220410,S02002280,S12000038,32.0,,2022-04-10,770
20220410,S02002281,S12000038,44.0,,2022-04-10,770
20220410,S02002282,S12000038,52.0,,2022-04-10,770
20220410,S02002283,S12000038,37.0,,2022-04-10,770
20220410,S02002284,S12000038,27.0,,2022-04-10,770
20220410,S02002285,S12000038,30.0,,2022-04-10,770
20220410,S02002286,S12000038,36.0,,2022-04-10,770
20220410,S02002287,S12000038,36.0,,2022-04-10,770
20220410,S02002288,S12000038,38.0,,2022-04-10,770
20220410,S02002289,S12000038,25.0,,2022-04-10,770
20220410,S02002290,S12000038,17.0,,2022-04-10,770
20220410,S02002291,S12000038,36.0,,2022-04-10,770
20220410,S02002292,S12000026,51.0,,2022-04-10,770
20220410,S02002293,S12000026,51.0,,2022-04-10,770
20220410,S02002294,S12000026,48.0,,2022-04-10,770
20220410,S02002295,S12000026,43.0,,2022-04-10,770
20220410,S02002296,S12000026,35.0,,2022-04-10,770
20220410,S02002297,S12000026,20.0,,2022-04-10,770
20220410,S02002298,S12000026,21.0,,2022-04-10,770
20220410,S02002299,S12000026,24.0,,2022-04-10,770
20220410,S02002300,S12000026,14.0,,2022-04-10,770
20220410,S02002301,S12000026,29.0,,2022-04-10,770
20220410,S02002302,S12000026,22.0,,2022-04-10,770
20220410,S02002303,S12000026,29.0,,2022-04-10,770
20220410,S02002304,S12000026,19.0,,2022-04-10,770
20220410,S02002305,S12000026,29.0,,2022-04-10,770
20220410,S02002306,S12000026,32.0,,2022-04-10,770
20220410,S02002307,S12000026,22.0,,2022-04-10,770
20220410,S02002308,S12000026,22.0,,2022-04-10,770
20220410,S02002309,S12000026,18.0,,2022-04-10,770
20220410,S02002310,S12000026,22.0,,2022-04-10,770
20220410,S02002311,S12000026,23.0,,2022-04-10,770
20220410,S02002312,S12000026,20.0,,2022-04-10,770
20220410,S02002313,S12000026,22.0,,2022-04-10,770
20220410,S02002314,S12000026,18.0,,2022-04-10,770
20220410,S02002315,S12000026,38.0,,2022-04-10,770
20220410,S02002316,S12000026,26.0,,2022-04-10,770
20220410,S02002317,S12000026,40.0,,2022-04-10,770
20220410,S02002318,S12000026,15.0,,2022-04-10,770
20220410,S02002319,S12000026,28.0,,2022-04-10,770
20220410,S02002320,S12000026,7.0,,2022-04-10,770
20220410,S02002321,S12000026,29.0,,2022-04-10,770
20220410,S02002322,S12000027,44.0,,2022-04-10,770
20220410,S02002323,S12000027,43.0,,2022-04-10,770
20220410,S02002324,S12000027,57.0,,2022-04-10,770
20220410,S02002325,S12000027,73.0,,2022-04-10,770
20220410,S02002326,S12000027,39.0,,2022-04-10,770
20220410,S02002327,S12000027,59.0,,2022-04-10,770
20220410,S02002328,S12000027,49.0,,2022-04-10,770
20220410,S02002329,S12000028,21.0,,2022-04-10,770
20220410,S02002330,S12000028,26.0,,2022-04-10,770
20220410,S02002331,S12000028,18.0,,2022-04-10,770
20220410,S02002332,S12000028,40.0,,2022-04-10,770
20220410,S02002333,S12000028,50.0,,2022-04-10,770
20220410,S02002334,S12000028,33.0,,2022-04-10,770
20220410,S02002335,S12000028,43.0,,2022-04-10,770
20220410,S02002336,S12000028,41.0,,2022-04-10,770
20220410,S02002337,S12000028,48.0,,2022-04-10,770
20220410,S02002338,S12000028,49.0,,2022-04-10,770
20220410,S02002339,S12000028,52.0,,2022-04-10,770
20220410,S02002340,S12000028,46.0,,2022-04-10,770
20220410,S02002341,S12000028,22.0,,2022-04-10,770
20220410,S02002342,S12000028,19.0,,2022-04-10,770
20220410,S02002343,S12000028,30.0,,2022-04-10,770
20220410,S02002344,S12000028,33.0,,2022-04-10,770
20220410,S02002345,S12000028,38.0,,2022-04-10,770
20220410,S02002346,S12000028,32.0,,2022-04-10,770
20220410,S02002347,S12000028,40.0,,2022-04-10,770
20220410,S02002348,S12000028,18.0,,2022-04-10,770
20220410,S02002349,S12000028,27.0,,2022-04-10,770
20220410,S02002350,S12000028,66.0,,2022-04-10,770
20220410,S02002351,S12000028,40.0,,2022-04-10,770
20220410,S02002352,S12000028,23.0,,2022-04-10,770
20220410,S02002353,S12000028,32.0,,2022-04-10,770
20220410,S02002354,S12000029,34.0,,2022-04-10,770
20220410,S02002355,S12000029,39.0,,2022-04-10,770
20220410,S02002356,S12000029,29.0,,2022-04-10,770
20220410,S02002357,S12000029,22.0,,2022-04-10,770
20220410,S02002358,S12000029,35.0,,2022-04-10,770
20220410,S02002359,S12000029,10.0,,2022-04-10,770
20220410,S02002360,S12000029,17.0,,2022-04-10,770
20220410,S02002361,S12000029,43.0,,2022-04-10,770
20220410,S02002362,S12000029,23.0,,2022-04-10,770
20220410,S02002363,S12000029,25.0,,2022-04-10,770
20220410,S02002364,S12000029,24.0,,2022-04-10,770
20220410,S02002365,S12000029,19.0,,2022-04-10,770
20220410,S02002366,S12000029,16.0,,2022-04-10,770
20220410,S02002367,S12000029,21.0,,2022-04-10,770
20220410,S02002368,S12000029,26.0,,2022-04-10,770
20220410,S02002369,S12000029,33.0,,2022-04-10,770
20220410,S02002370,S12000029,22.0,,2022-04-10,770
20220410,S02002371,S12000029,22.0,,2022-04-10,770
20220410,S02002372,S12000029,24.0,,2022-04-10,770
20220410,S02002373,S12000029,31.0,,2022-04-10,770
20220410,S02002374,S12000029,40.0,,2022-04-10,770
20220410,S02002375,S12000029,32.0,,2022-04-10,770
20220410,S02002376,S12000029,55.0,,2022-04-10,770
20220410,S02002377,S12000029,31.0,,2022-04-10,770
20220410,S02002378,S12000029,27.0,,2022-04-10,770
20220410,S02002379,S12000029,19.0,,2022-04-10,770
20220410,S02002380,S12000029,41.0,,2022-04-10,770
20220410,S02002381,S12000029,37.0,,2022-04-10,770
20220410,S02002382,S12000029,24.0,,2022-04-10,770
20220410,S02002383,S12000029,14.0,,2022-04-10,770
20220410,S02002384,S12000029,37.0,,2022-04-10,770
20220410,S02002385,S12000029,29.0,,2022-04-10,770
20220410,S02002386,S12000029,14.0,,2022-04-10,770
20220410,S02002387,S12000029,15.0,,2022-04-10,770
20220410,S02002388,S12000029,66.0,,2022-04-10,770
20220410,S02002389,S12000029,32.0,,2022-04-10,770
20220410,S02002390,S12000029,15.0,,2022-04-10,770
20220410,S02002391,S12000029,28.0,,2022-04-10,770
20220410,S02002392,S12000029,24.0,,2022-04-10,770
20220410,S02002393,S12000029,26.0,,2022-04-10,770
20220410,S02002394,S12000029,24.0,,2022-04-10,770
20220410,S02002395,S12000029,18.0,,2022-04-10,770
20220410,S02002396,S12000029,32.0,,2022-04-10,770
20220410,S02002397,S12000029,27.0,,2022-04-10,770
20220410,S02002398,S12000029,26.0,,2022-04-10,770
20220410,S02002399,S12000029,11.0,,2022-04-10,770
20220410,S02002400,S12000029,22.0,,2022-04-10,770
20220410,S02002401,S12000029,43.0,,2022-04-10,770
20220410,S02002402,S12000029,57.0,,2022-04-10,770
20220410,S02002403,S12000029,33.0,,2022-04-10,770
20220410,S02002404,S12000029,25.0,,2022-04-10,770
20220410,S02002405,S12000029,34.0,,2022-04-10,770
20220410,S02002406,S12000029,29.0,,2022-04-10,770
20220410,S02002407,S12000029,40.0,,2022-04-10,770
20220410,S02002408,S12000029,41.0,,2022-04-10,770
20220410,S02002409,S12000029,18.0,,2022-04-10,770
20220410,S02002410,S12000029,26.0,,2022-04-10,770
20220410,S02002411,S12000029,23.0,,2022-04-10,770
20220410,S02002412,S12000029,17.0,,2022-04-10,770
20220410,S02002413,S12000029,33.0,,2022-04-10,770
20220410,S02002414,S12000029,49.0,,2022-04-10,770
20220410,S02002415,S12000029,21.0,,2022-04-10,770
20220410,S02002416,S12000029,79.0,,2022-04-10,770
20220410,S02002417,S12000029,23.0,,2022-04-10,770
20220410,S02002418,S12000029,40.0,,2022-04-10,770
20220410,S02002419,S12000029,31.0,,2022-04-10,770
20220410,S02002420,S12000029,26.0,,2022-04-10,770
20220410,S02002421,S12000029,27.0,,2022-04-10,770
20220410,S02002422,S12000029,22.0,,2022-04-10,770
20220410,S02002423,S12000029,22.0,,2022-04-10,770
20220410,S02002424,S12000029,13.0,,2022-04-10,770
20220410,S02002425,S12000029,21.0,,2022-04-10,770
20220410,S02002426,S12000029,28.0,,2022-04-10,770
20220410,S02002427,S12000029,36.0,,2022-04-10,770
20220410,S02002428,S12000029,22.0,,2022-04-10,770
20220410,S02002429,S12000029,51.0,,2022-04-10,770
20220410,S02002430,S12000029,27.0,,2022-04-10,770
20220410,S02002431,S12000029,20.0,,2022-04-10,770
20220410,S02002432,S12000029,31.0,,2022-04-10,770
20220410,S02002433,S12000029,33.0,,2022-04-10,770
20220410,S02002434,S12000029,22.0,,2022-04-10,770
20220410,S02002435,S12000029,31.0,,2022-04-10,770
20220410,S02002436,S12000030,48.0,,2022-04-10,770
20220410,S02002437,S12000030,28.0,,2022-04-10,770
20220410,S02002438,S12000030,33.0,,2022-04-10,770
20220410,S02002439,S12000030,26.0,,2022-04-10,770
20220410,S02002440,S12000030,18.0,,2022-04-10,770
20220410,S02002441,S12000030,14.0,,2022-04-10,770
20220410,S02002442,S12000030,25.0,,2022-04-10,770
20220410,S02002443,S12000030,22.0,,2022-04-10,770
20220410,S02002444,S12000030,22.0,,2022-04-10,770
20220410,S02002445,S12000030,46.0,,2022-04-10,770
20220410,S02002446,S12000030,24.0,,2022-04-10,770
20220410,S02002447,S12000030,23.0,,2022-04-10,770
20220410,S02002448,S12000030,22.0,,2022-04-10,770
20220410,S02002449,S12000030,22.0,,2022-04-10,770
20220410,S02002450,S12000030,43.0,,2022-04-10,770
20220410,S02002451,S12000030,54.0,,2022-04-10,770
20220410,S02002452,S12000030,17.0,,2022-04-10,770
20220410,S02002453,S12000030,48.0,,2022-04-10,770
20220410,S02002454,S12000030,26.0,,2022-04-10,770
20220410,S02002455,S12000030,32.0,,2022-04-10,770
20220410,S02002456,S12000030,36.0,,2022-04-10,770
20220410,S02002457,S12000030,42.0,,2022-04-10,770
20220410,S02002458,S12000030,15.0,,2022-04-10,770
20220410,S02002459,S12000030,26.0,,2022-04-10,770
20220410,S02002460,S12000039,27.0,,2022-04-10,770
20220410,S02002461,S12000039,27.0,,2022-04-10,770
20220410,S02002462,S12000039,39.0,,2022-04-10,770
20220410,S02002463,S12000039,46.0,,2022-04-10,770
20220410,S02002464,S12000039,25.0,,2022-04-10,770
20220410,S02002465,S12000039,46.0,,2022-04-10,770
20220410,S02002466,S12000039,28.0,,2022-04-10,770
20220410,S02002467,S12000039,36.0,,2022-04-10,770
20220410,S02002468,S12000039,46.0,,2022-04-10,770
20220410,S02002469,S12000039,21.0,,2022-04-10,770
20220410,S02002470,S12000039,41.0,,2022-04-10,770
20220410,S02002471,S12000039,63.0,,2022-04-10,770
20220410,S02002472,S12000039,30.0,,2022-04-10,770
20220410,S02002473,S12000039,30.0,,2022-04-10,770
20220410,S02002474,S12000039,35.0,,2022-04-10,770
20220410,S02002475,S12000039,27.0,,2022-04-10,770
20220410,S02002476,S12000039,37.0,,2022-04-10,770
20220410,S02002477,S12000039,30.0,,2022-04-10,770
20220410,S02002478,S12000040,28.0,,2022-04-10,770
20220410,S02002479,S12000040,34.0,,2022-04-10,770
20220410,S02002480,S12000040,44.0,,2022-04-10,770
20220410,S02002481,S12000040,42.0,,2022-04-10,770
20220410,S02002482,S12000040,35.0,,2022-04-10,770
20220410,S02002483,S12000040,38.0,,2022-04-10,770
20220410,S02002484,S12000040,35.0,,2022-04-10,770
20220410,S02002485,S12000040,71.0,,2022-04-10,770
20220410,S02002486,S12000040,14.0,,2022-04-10,770
20220410,S02002487,S12000040,50.0,,2022-04-10,770
20220410,S02002488,S12000040,38.0,,2022-04-10,770
20220410,S02002489,S12000040,43.0,,2022-04-10,770
20220410,S02002490,S12000040,27.0,,2022-04-10,770
20220410,S02002491,S12000040,47.0,,2022-04-10,770
20220410,S02002492,S12000040,18.0,,2022-04-10,770
20220410,S02002493,S12000040,19.0,,2022-04-10,770
20220410,S02002494,S12000040,23.0,,2022-04-10,770
20220410,S02002495,S12000040,14.0,,2022-04-10,770
20220410,S02002496,S12000040,33.0,,2022-04-10,770
20220410,S02002497,S12000040,48.0,,2022-04-10,770
20220410,S02002498,S12000040,47.0,,2022-04-10,770
20220410,S02002499,S12000040,41.0,,2022-04-10,770
20220410,S02002500,S12000040,36.0,,2022-04-10,770
20220410,S02002501,S12000040,43.0,,2022-04-10,770
20220410,S02002502,S12000040,55.0,,2022-04-10,770
20220410,S02002503,S12000040,29.0,,2022-04-10,770
20220410,S02002504,S12000040,47.0,,2022-04-10,770
20220410,S02002505,S12000040,46.0,,2022-04-10,770
20220410,S02002506,S12000040,26.0,,2022-04-10,770
20220410,S02002507,S12000040,41.0,,2022-04-10,770
20220410,S02002508,S12000040,22.0,,2022-04-10,770
20220410,S02002509,S12000040,26.0,,2022-04-10,770
20220410,S02002510,S12000040,48.0,,2022-04-10,770
20220410,S02002511,S12000040,20.0,,2022-04-10,770
20220410,S02002512,S12000040,41.0,,2022-04-10,770
20220410,S02002513,S12000040,30.0,,2022-04-10,770
20220410,S02002514,S12000040,14.0,,2022-04-10,770
20220417,S02001236,S12000033,34.0,,2022-04-17,777
20220417,S02001237,S12000033,29.0,,2022-04-17,777
20220417,S02001238,S12000033,47.0,,2022-04-17,777
20220417,S02001239,S12000033,23.0,,2022-04-17,777
20220417,S02001240,S12000033,23.0,,2022-04-17,777
20220417,S02001241,S12000033,20.0,,2022-04-17,777
20220417,S02001242,S12000033,13.0,,2022-04-17,777
20220417,S02001243,S12000033,34.0,,2022-04-17,777
20220417,S02001244,S12000033,13.0,,2022-04-17,777
20220417,S02001245,S12000033,28.0,,2022-04-17,777
20220417,S02001246,S12000033,34.0,,2022-04-17,777
20220417,S02001247,S12000033,11.0,,2022-04-17,777
20220417,S02001248,S12000033,29.0,,2022-04-17,777
20220417,S02001249,S12000033,25.0,,2022-04-17,777
20220417,S02001250,S12000033,8.0,,2022-04-17,777
20220417,S02001251,S12000033,24.0,,2022-04-17,777
20220417,S02001252,S12000033,21.0,,2022-04-17,777
20220417,S02001253,S12000033,16.0,,2022-04-17,777
20220417,S02001254,S12000033,34.0,,2022-04-17,777
20220417,S02001255,S12000033,14.0,,2022-04-17,777
20220417,S02001256,S12000033,25.0,,2022-04-17,777
20220417,S02001257,S12000033,25.0,,2022-04-17,777
